order_id,customer_id,order_date,ship_date,ship_mode,category,sub_category,product_name,quantity,unit_price,discount,sales,profit,region
531736,93886,2023-08-22,2023-08-28,First Class,Office Supplies,Envelopes,Envelopes Model 275,18,60.1,0.0,1081.8,344.84,East
687783,42087,2023-10-30,2023-10-31,Standard Class,Technology,Accessories,Accessories Model 709,2,1802.77,0.0,3605.54,1338.59,West
558339,76540,2023-05-22,2023-05-27,Second Class,Technology,Monitors,Monitors Model 147,2,2163.34,0.15,3677.68,272.05,Central
513927,82357,2023-03-19,2023-03-23,Standard Class,Office Supplies,Fasteners,Fasteners Model 269,8,54.61,0.3,305.82,16.45,West
362035,79352,2021-07-20,2021-07-24,First Class,Furniture,Chairs,Chairs Model 290,12,698.67,0.05,7964.84,894.32,Central
271200,53309,2023-10-12,2023-10-14,Standard Class,Stationery,Markers,Markers Model 890,18,73.33,0.2,1055.95,-153.22,East
849666,38080,2021-06-20,2021-06-25,Standard Class,Stationery,Markers,Markers Model 179,7,54.3,0.0,380.1,96.36,South
872924,59009,2021-01-26,2021-02-01,Standard Class,Electronics,Cameras,Cameras Model 480,3,117.41,0.15,299.4,78.37,South
777370,30379,2023-04-13,2023-04-15,First Class,Electronics,Headphones,Headphones Model 895,1,112.43,0.0,112.43,22.41,East
508654,30379,2021-09-29,2021-10-02,Same Day,Stationery,Pens,Pens Model 945,7,14.86,0.15,88.42,22.01,East
968668,84847,2022-08-29,2022-08-31,Second Class,Office Supplies,Fasteners,Fasteners Model 406,4,130.24,0.0,520.96,28.85,East
496737,17100,2021-07-05,2021-07-06,Standard Class,Office Supplies,Paper,Paper Model 933,3,122.01,0.2,292.82,35.5,East
331307,28301,2023-09-10,2023-09-16,Standard Class,Electronics,Cameras,Cameras Model 343,10,150.31,0.1,0.0,448.74,Central
375754,17100,2022-09-17,2022-09-19,Standard Class,Technology,Monitors,Monitors Model 734,1,1259.75,0.2,1007.8,207.17,Central
183057,65302,2023-07-30,2023-08-06,Second Class,Office Supplies,Fasteners,Fasteners Model 133,3,20.35,0.0,61.05,20.25,South
542750,38864,2021-02-19,2021-02-23,Second Class,Electronics,Cameras,Cameras Model 386,1,183.63,0.1,165.27,-3.22,Central
755698,30032,2023-08-08,2023-08-15,Standard Class,Office Supplies,Binders,Binders Model 365,3,18.3,0.3,38.43,-13.64,East
351198,75639,2021-10-11,2021-10-18,Standard Class,Technology,Laptops,Laptops Model 655,1,2020.66,0.0,2020.66,141.45,East
641704,30926,2023-04-11,2023-04-13,Standard Class,Office Supplies,Envelopes,Envelopes Model 686,1,16.51,0.0,16.51,4.32,Central
901676,95649,2023-01-29,2023-02-04,Second Class,Office Supplies,Fasteners,Fasteners Model 135,1,74.03,0.0,74.03,32.96,East
938817,77391,2023-08-09,2023-08-15,Standard Class,Technology,Monitors,Monitors Model 698,5,1592.55,0.0,7962.75,1315.65,Central
743003,38785,2021-01-03,2021-01-10,Standard Class,Technology,Printers,Printers Model 330,6,1755.17,0.2,8424.82,-1321.57,East
946803,22803,2021-05-25,2021-05-29,First Class,Office Supplies,Fasteners,Fasteners Model 277,4,31.81,0.0,127.24,15.31,East
827632,88104,2022-11-13,2022-11-18,Second Class,Stationery,Notebooks,Notebooks Model 260,13,18.22,0.0,236.86,63.19,East
817897,61856,2021-03-08,2021-03-11,Second Class,Office Supplies,Binders,Binders Model 456,3,146.04,0.1,394.31,101.27,West
385071,63883,2023-05-23,2023-05-30,Same Day,Office Supplies,Envelopes,Envelopes Model 297,2,15.99,0.0,31.98,5.71,West
398505,18326,2022-07-07,2022-07-13,Standard Class,Furniture,Bookcases,Bookcases Model 353,9,1191.02,0.0,10719.18,3259.9,South
779956,17038,2022-03-01,2022-03-08,Standard Class,Office Supplies,Envelopes,Envelopes Model 311,2,90.88,0.1,163.58,27.75,Central
879015,84847,2021-06-15,2021-06-20,Standard Class,Stationery,Markers,Markers Model 277,13,24.98,0.05,308.5,107.1,East
657783,58520,2022-11-19,2022-11-25,Standard Class,Electronics,Cables,Cables Model 106,1,596.29,0.05,566.48,156.19,Central
948097,56438,2021-04-23,2021-04-28,Standard Class,Technology,Laptops,Laptops Model 271,14,2426.72,0.0,33974.08,11949.32,East
381880,41385,2023-01-16,2023-01-17,Second Class,Stationery,Pens,Pens Model 350,1,7.98,0.0,7.98,1.5,East
532961,61856,2021-08-16,2021-08-20,Standard Class,Furniture,Bookcases,Bookcases Model 466,9,900.86,0.1,7296.97,2246.5,South
297132,40161,2023-01-19,2023-01-23,Standard Class,Stationery,Scissors,Scissors Model 168,4,9.16,0.15,31.14,6.83,East
994940,31643,2021-03-25,2021-03-28,Standard Class,Office Supplies,Fasteners,Fasteners Model 141,19,6.74,0.1,115.25,-1.88,East
171789,20328,2023-01-21,2023-01-23,Standard Class,Furniture,Storage,Storage Model 257,1,738.72,0.2,590.98,-4.0,Central
291267,55082,2021-05-18,2021-05-23,Second Class,Technology,Phones,Phones Model 929,4,1766.49,0.1,6359.36,-167.1,South
243260,20458,2022-02-24,2022-02-26,Second Class,Technology,Accessories,Accessories Model 483,14,803.61,0.15,9562.96,903.58,South
403662,20458,2022-11-17,2022-11-19,Standard Class,Technology,Laptops,Laptops Model 767,4,1907.04,0.05,7246.75,1524.7,Central
215717,76237,2021-08-21,2021-08-27,Standard Class,Office Supplies,Fasteners,Fasteners Model 924,5,115.69,0.0,578.45,260.09,South
767830,61856,2023-09-07,2023-09-13,Standard Class,Stationery,Staplers,Staplers Model 439,6,17.65,0.05,100.6,1.81,Central
577461,70589,2022-03-06,2022-03-13,First Class,Stationery,Scissors,Scissors Model 452,3,30.17,0.05,85.98,16.71,West
747736,89818,2022-04-07,2022-04-10,Second Class,Office Supplies,Envelopes,Envelopes Model 973,5,138.9,0.15,590.32,200.65,West
574760,45093,2022-12-24,2022-12-27,Standard Class,Office Supplies,Labels,Labels Model 160,4,72.23,0.2,231.14,8.92,South
385353,87110,2023-10-29,2023-11-04,First Class,Office Supplies,Paper,Paper Model 216,10,25.6,0.15,217.6,17.37,Central
834498,45382,2023-05-17,2023-05-20,Standard Class,Furniture,Bookcases,Bookcases Model 733,1,107.42,0.0,107.42,18.98,West
753004,93227,2021-04-22,2021-04-23,First Class,furniture,Storage,Storage Model 846,2,1188.53,0.1,2139.35,260.92,West
615895,35112,2023-02-03,2023-02-06,Standard Class,Office Supplies,Envelopes,Envelopes Model 331,12,7.02,0.15,71.6,13.88,West
296911,20279,2023-07-16,2023-07-20,First Class,Office Supplies,Fasteners,Fasteners Model 445,9,30.05,0.05,256.93,19.9,East
436219,77839,2023-10-24,2023-10-29,Second Class,Technology,Printers,Printers Model 390,3,418.15,0.0,1254.45,137.94,East
120337,46463,2021-09-09,2021-09-13,Standard Class,Technology,Phones,Phones Model 436,5,975.83,0.0,4879.15,1009.46,West
259540,47388,2023-12-26,2024-01-01,Standard Class,Furniture,Chairs,Chairs Model 915,2,419.94,0.3,587.92,-25.42,South
152042,41850,2023-12-28,2023-12-31,Second Class,Technology,Monitors,Monitors Model 835,1,723.8,0.05,687.61,209.53,West
660957,40982,2023-07-15,2023-07-20,First Class,Technology,Phones,Phones Model 799,3,1195.57,0.3,2510.7,-667.39,Central
123205,55332,2023-01-24,2023-01-31,Second Class,Stationery,Staplers,Staplers Model 134,2,77.62,0.0,155.24,67.46,Central
294969,68800,2021-05-15,2021-05-17,Standard Class,Electronics,Cameras,Cameras Model 331,4,81.52,0.0,326.08,78.48,West
207241,22156,2023-07-27,2023-07-28,First Class,Furniture,Chairs,Chairs Model 975,1,404.04,0.0,404.04,172.66,Central
395818,68800,2021-06-14,2021-06-18,Standard Class,Stationery,Notebooks,Notebooks Model 514,15,64.88,0.05,924.54,5.05,West
382271,44993,2022-01-02,2022-01-05,Standard Class,Office Supplies,Fasteners,Fasteners Model 694,18,49.66,0.0,893.88,270.12,South
849937,40161,2021-06-07,2021-06-08,Same Day,Furniture,Chairs,Chairs Model 616,6,846.14,0.05,4823.0,247.44,East
559713,98259,2021-12-04,2021-12-07,Standard Class,Stationery,Notebooks,Notebooks Model 932,4,12.97,0.0,51.88,17.63,West
862427,73624,2021-08-18,2021-08-24,Standard Class,Office Supplies,Paper,Paper Model 667,2,122.03,0.2,195.25,-0.53,West
108602,67422,2021-10-31,2021-11-04,Second Class,Technology,Monitors,Monitors Model 927,8,2431.99,0.0,19455.92,4452.12,East
344119,54587,2021-11-05,2021-11-12,Standard Class,Furniture,Chairs,Chairs Model 673,6,547.04,0.0,3282.24,592.38,West
194578,24662,2022-02-23,2022-02-28,Standard Class,Office Supplies,Binders,Binders Model 391,1,38.85,0.2,31.08,-0.97,West
258003,32431,2021-02-16,2021-02-19,Standard Class,Furniture,Storage,Storage Model 811,10,1105.63,0.4,6633.78,-390.04,West
115440,16175,2023-05-04,2023-05-10,Standard Class,Technology,Monitors,Monitors Model 902,8,1476.49,0.05,11221.32,1564.19,East
617555,71348,2021-09-28,2021-10-02,Standard Class,Office Supplies,Paper,Paper Model 313,12,33.18,0.0,398.16,71.16,Central
327738,31643,2022-12-12,2022-12-16,Standard Class,Office Supplies,Fasteners,Fasteners Model 738,6,96.74,0.4,348.26,-150.0,South
458521,46509,2023-06-29,2023-07-05,Standard Class,Office Supplies,Envelopes,Envelopes Model 298,5,90.96,0.0,454.8,171.85,East
540656,87236,2021-02-13,2021-02-16,First Class,Office Supplies,Paper,Paper Model 873,3,75.85,0.05,216.17,-1.77,South
426711,75612,2022-01-23,2022-01-24,Standard Class,Office Supplies,Fasteners,Fasteners Model 894,11,79.09,0.0,869.99,304.56,Central
923892,31417,2021-02-15,2021-02-22,Second Class,Furniture,Storage,Storage Model 351,9,778.44,0.0,7005.96,1726.1,West
938297,62565,2022-04-21,,Standard Class,Technology,Monitors,Monitors Model 297,1,1585.98,0.2,1268.78,370.02,East
622605,42325,2023-12-01,2023-12-07,First Class,Stationery,Pens,Pens Model 996,1,23.48,0.05,22.31,7.3,South
489438,10282,2022-11-19,2022-11-23,First Class,Stationery,Markers,Markers Model 266,3,63.93,0.0,191.79,20.57,Central
586208,18675,2022-12-04,2022-12-10,Standard Class,Technology,Phones,Phones Model 401,8,2149.88,0.0,17199.04,2556.37,Central
830789,93810,2022-10-31,2022-11-04,Second Class,Electronics,Speakers,Speakers Model 970,18,517.46,0.0,9314.28,3538.82,West
929868,27342,2023-12-22,2023-12-29,Standard Class,Technology,Accessories,Accessories Model 352,1,1309.87,0.0,1309.87,208.4,East
133278,40007,2023-07-01,2023-07-05,First Class,Electronics,Cables,Cables Model 503,4,276.43,0.4,663.43,-119.52,East
446290,17716,2022-09-15,2022-09-20,Standard Class,Office Supplies,Fasteners,Fasteners Model 267,3,82.76,0.15,0.0,39.31,West
184120,42953,2021-09-28,2021-10-05,Second Class,Electronics,Cables,Cables Model 706,14,767.45,0.05,10207.09,517.28,West
984522,62296,2022-09-20,2022-09-22,Same Day,Stationery,Scissors,Scissors Model 536,8,59.47,0.1,428.18,13.31,Central
887029,28726,2022-06-17,,Second Class,Stationery,Markers,Markers Model 235,8,64.51,0.0,516.08,189.03,West
253184,88907,2023-09-19,2023-09-22,Standard Class,Technology,Printers,Printers Model 107,3,1172.88,0.15,2990.84,-336.5,West
158760,93748,2022-08-14,2022-08-21,First Class,Office Supplies,Paper,Paper Model 931,3,42.84,0.0,128.52,7.73,Central
379449,199791,2021-04-07,2021-04-09,Second Class,Furniture,Tables,Tables Model 650,2,809.83,0.15,1376.71,-110.97,West
913331,99192,2022-12-25,2022-12-28,Second Class,Office Supplies,Labels,Labels Model 127,1,72.42,0.2,57.94,-6.59,East
511484,40512,2023-07-23,2023-07-25,Standard Class,Stationery,Scissors,Scissors Model 455,9,51.19,0.05,437.67,109.44,West
174852,32431,2021-11-26,2021-12-02,Standard Class,Office Supplies,Paper,Paper Model 677,8,114.98,1.2,919.84,146.64,Central
669578,98259,2022-08-08,2022-08-10,Standard Class,Office Supplies,Fasteners,Fasteners Model 864,20,45.01,0.1,810.18,118.23,West
592984,51245,2021-12-26,2022-01-02,Standard Class,Stationery,Markers,Markers Model 858,20,15.54,0.0,310.8,134.4,West
290425,24662,2021-11-11,2021-11-13,Standard Class,Furniture,Desks,Desks Model 651,4,218.78,0.2,700.1,62.16,West
301528,88504,2022-05-03,2022-05-04,Second Class,Furniture,Desks,Desks Model 760,7,493.08,0.0,3451.56,1167.32,South
982417,94012,2021-03-26,2021-03-29,Second Class,Office Supplies,Labels,Labels Model 336,11,84.77,0.1,839.22,194.45,East
362227,95909,2021-09-17,2021-09-21,Standard Class,Stationery,Staplers,Staplers Model 225,8,33.46,0.0,267.68,102.9,West
956949,69177,2022-06-18,2022-06-21,Standard Class,Stationery,Staplers,Staplers Model 229,2,5.66,0.0,11.32,3.13,East
500112,22280,2022-01-13,2022-01-15,Standard Class,Technology,Laptops,Laptops Model 951,3,1507.62,0.2,3618.29,-577.37,West
968485,10851,2021-03-13,2021-03-19,Standard Class,Furniture,Bookcases,Bookcases Model 907,1,883.34,0.0,883.34,66.74,Central
113228,41850,2022-10-12,2022-10-15,Standard Class,Office Supplies,Paper,Paper Model 375,12,14.84,0.0,178.08,46.14,Central
227885,42953,2021-10-30,2021-11-02,Standard Class,Furniture,Tables,Tables Model 870,5,1132.94,0.0,5664.7,1993.2,East
905459,23396,2023-07-08,2023-07-13,Standard Class,Electronics,Chargers,Chargers Model 376,2,778.69,0.0,1557.38,334.93,Central
849398,35112,2021-11-29,2021-12-04,Second Class,Technology,Monitors,Monitors Model 192,5,1926.96,0.05,9153.06,2100.82,South
361055,18326,2022-09-10,2022-09-11,Standard Class,Technology,Phones,Phones Model 265,5,1406.76,0.1,6330.42,762.44,East
503489,93810,2021-02-21,2021-02-25,Second Class,Technology,Accessories,Accessories Model 693,2,556.46,0.15,945.98,251.24,West
908688,44760,2023-10-20,2023-10-27,Standard Class,Stationery,Staplers,Staplers Model 158,1,37.53,0.0,37.53,15.56,East
564478,39871,2021-10-25,2021-10-29,Second Class,Technology,Laptops,Laptops Model 554,5,799.74,0.0,3998.7,1231.21,South
359168,42493,2022-10-18,2022-10-20,First Class,Office Supplies,Paper,Paper Model 898,4,85.86,0.0,343.44,132.97,West
873449,59797,2021-01-09,2021-01-15,First Class,Office Supplies,Envelopes,Envelopes Model 441,7,37.7,0.0,263.9,36.31,South
135138,37760,2023-11-06,2023-11-09,Standard Class,Office Supplies,Binders,Binders Model 869,4,38.74,0.0,154.96,61.7,East
308855,26361,2022-08-29,2022-09-02,First Class,Technology,Phones,Phones Model 712,8,1351.34,0.0,10810.72,3809.54,East
583220,38016,2022-08-17,2022-08-24,First Class,Technology,Accessories,Accessories Model 502,4,1741.6,0.0,6966.4,2481.53,Central
871041,80010,2021-10-29,2021-11-05,Standard Class,Technology,Laptops,Laptops Model 420,4,1332.12,0.1,4795.63,1219.42,West
908447,80686,2023-06-25,2023-06-28,First Class,Furniture,Tables,Tables Model 995,9,696.03,0.0,6264.27,1790.75,East
198524,44993,2021-08-19,2021-08-25,Standard Class,Office Supplies,Binders,Binders Model 726,3,35.28,0.05,100.55,0.3,West
646453,83579,2023-09-08,2023-09-09,First Class,Technology,Printers,Printers Model 715,1,1814.2,0.05,1723.49,-267.14,West
798359,95477,2021-10-13,2021-10-19,Standard Class,Technology,Monitors,Monitors Model 729,1,2266.73,0.0,2266.73,306.26,Central
318572,20328,2021-08-28,2021-08-31,Second Class,Furniture,Bookcases,Bookcases Model 237,7,680.58,0.2,3811.25,703.66,East
595793,57447,2021-02-20,2021-02-24,Same Day,Electronics,Headphones,Headphones Model 157,5,246.69,0.05,1171.78,252.06,East
508024,52504,2022-03-28,2022-04-01,Standard Class,Electronics,Headphones,Headphones Model 220,6,153.09,0.0,918.54,269.18,West
814544,54313,2023-01-02,2023-01-03,Second Class,Technology,Printers,Printers Model 246,2,969.32,0.0,1938.64,298.82,Central
427270,31319,2022-10-31,2022-11-01,Standard Class,Office Supplies,Envelopes,Envelopes Model 348,1,22.28,0.0,22.28,1.37,West
438756,36365,2022-02-04,2022-02-09,Standard Class,Office Supplies,Fasteners,Fasteners Model 608,1,92.49,0.1,83.24,14.31,Central
266316,87110,2023-12-15,,Second Class,Stationery,Notebooks,Notebooks Model 511,2,34.24,0.0,68.48,4.57,South
759726,93810,2022-07-24,2022-07-26,Standard Class,Office Supplies,Binders,Binders Model 302,4,121.67,0.1,438.01,145.85,Central
863611,99353,2021-02-16,2021-02-17,Standard Class,Furniture,Bookcases,Bookcases Model 177,3,304.16,0.05,866.86,-272.75,West
144235,22676,2023-07-02,2023-07-08,Standard Class,Technology,Printers,Printers Model 592,3,2115.74,0.1,5712.5,1933.75,West
880900,93320,2021-06-28,2021-07-03,First Class,Stationery,Notebooks,Notebooks Model 570,10,65.98,0.0,659.8,47.34,East
676276,77839,2023-03-19,2023-03-21,Standard Class,Stationery,Markers,Markers Model 416,2,51.21,0.05,97.3,36.23,East
646230,13278,2023-10-02,2023-10-05,Standard Class,Office Supplies,Binders,Binders Model 702,4,41.59,0.05,158.04,20.62,West
228074,18392,2023-11-14,2023-11-15,Second Class,Technology,Laptops,Laptops Model 480,7,697.77,0.0,4884.39,896.64,West
365617,63883,2023-01-10,2023-01-14,Standard Class,Furniture,Bookcases,Bookcases Model 384,3,639.54,0.1,1726.76,456.61,South
604605,75639,2021-10-30,2021-11-05,Standard Class,Technology,Accessories,Accessories Model 263,5,1253.13,0.0,6265.65,2202.65,East
769536,30033,2023-05-26,2023-05-29,Standard Class,Technology,Monitors,Monitors Model 167,9,2317.88,0.05,19817.87,4979.42,South
413328,59797,2023-03-02,2023-03-05,First Class,Office Supplies,Fasteners,Fasteners Model 115,12,120.28,0.1,1299.02,469.28,South
308376,83563,2021-01-25,2021-01-28,Second Class,Technology,Accessories,Accessories Model 493,1,378.65,0.0,378.65,18.97,East
477934,86622,2022-12-08,2022-12-11,Standard Class,Electronics,Cables,Cables Model 286,11,54.02,0.0,594.22,32.38,East
154617,17716,2022-09-23,2022-09-27,Standard Class,Electronics,Chargers,Chargers Model 709,3,241.16,0.0,723.48,164.97,East
799080,30926,2021-06-29,2021-07-01,Standard Class,Technology,Monitors,Monitors Model 893,2,1876.12,0.3,2626.57,-792.12,South
328367,14207,2023-06-29,2023-07-05,First Class,Office Supplies,Labels,Labels Model 987,3,58.37,0.1,157.6,59.25,East
218414,70637,2023-05-02,2023-05-09,Standard Class,Furniture,Desks,Desks Model 374,16,910.87,0.0,14573.92,2360.85,West
347428,57052,2023-06-26,2023-06-29,Second Class,Office Supplies,Fasteners,Fasteners Model 756,3,99.78,0.0,299.34,19.16,East
763653,27342,2021-12-02,2021-12-09,Standard Class,Technology,Laptops,Laptops Model 195,2,476.18,0.0,952.36,221.68,West
555251,41195,2023-05-19,2023-05-25,Standard Class,Office Supplies,Binders,Binders Model 679,5,140.18,0.4,420.54,11.09,Central
440277,22676,2023-04-29,2023-05-01,Standard Class,Office Supplies,Fasteners,Fasteners Model 308,2,22.45,0.1,40.41,14.86,East
115799,55332,2021-06-26,2021-06-28,Standard Class,Office Supplies,Paper,Paper Model 558,1,119.95,0.2,95.96,26.73,East
275490,89131,2022-03-02,2022-03-05,Standard Class,Technology,Phones,Phones Model 450,1,601.54,0.0,601.54,204.48,Central
932978,49117,2023-08-31,2023-09-07,Second Class,Furniture,Tables,Tables Model 737,1,589.87,0.2,471.9,75.48,Central
389511,13278,2023-12-12,2023-12-15,First Class,Technology,Accessories,Accessories Model 915,1,828.21,0.0,828.21,228.0,West
713099,37760,2021-05-16,2021-05-21,Standard Class,Technology,Laptops,Laptops Model 200,1,345.55,0.1,311.0,12.51,East
225461,18326,2023-02-09,2023-02-10,Standard Class,Office Supplies,Labels,Labels Model 700,5,62.64,0.0,313.2,20.32,Central
515035,10942,2021-01-14,2021-01-18,Standard Class,Office Supplies,Fasteners,Fasteners Model 235,1,67.71,0.05,64.32,4.74,West
927477,72296,2022-07-14,2022-07-18,First Class,Technology,Phones,Phones Model 285,2,230.52,0.2,368.83,51.93,East
354897,15695,2021-12-25,2021-12-30,Standard Class,Stationery,Notebooks,Notebooks Model 505,10,76.88,0.2,615.04,102.99,Central
109363,21915,2023-08-05,2023-08-11,Second Class,Technology,Printers,Printers Model 557,3,1853.4,0.0,5560.2,872.47,Central
144033,25860,2021-10-08,2021-10-10,Second Class,furniture,Desks,Desks Model 177,5,831.79,0.3,2911.26,-726.87,West
709303,34931,2022-01-16,2022-01-23,Standard Class,Office Supplies,Envelopes,Envelopes Model 819,1,105.0,0.15,89.25,31.33,East
921533,38893,2023-02-21,2023-02-24,Standard Class,Stationery,Markers,Markers Model 334,1,6.4,0.05,6.08,2.19,West
824305,30926,2023-10-02,2023-10-03,Standard Class,Technology,Printers,Printers Model 202,1,1485.57,0.1,1337.01,396.33,Central
